Checklist	ERC000050	ENA binned metagenome																									
tax_id	scientific_name	sample_alias	sample_title	sample_description	project name	assembly software	completeness score	completeness software	contamination score	binning software	Genome size (bp)	# contigs	N50 (contigs)	Longest contig (bp)	investigation type	binning parameters	taxonomic identity marker	isolation_source	collection date	geographic location (country and/or sea)	geographic location (latitude)	geographic location (longitude)	broad-scale environmental context	local environmental context	environmental medium	sample derived from	metagenomic source
198431	uncultured prokaryote	sam_R6.metabat.92	Binned sample R6.metabat.92	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	68.42	checkM v1.1.2	1.75	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1211350	84	23878	95351	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.209	Binned sample R6.metabat.209	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	89.32	checkM v1.1.2	0.85	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2343837	156	24510	104365	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.141	Binned sample R6.metabat.141	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	85.72	checkM v1.1.2	1.46	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2086071	168	19381	69533	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.223	Binned sample R6.metabat.223	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	89.96	checkM v1.1.2	0.99	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1575359	58	46428	148716	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.117	Binned sample R6.metabat.117	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	71.36	checkM v1.1.2	0.61	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1832974	95	31321	92742	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.48	Binned sample R6.metabat.48	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	57.24	checkM v1.1.2	3.45	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1071629	157	8877	59817	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.157	Binned sample R6.metabat.157	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	74.21	checkM v1.1.2	3.43	MetaBAT2 v2.14 (biotools:MetaBAT_2)	935997	115	16418	40452	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.75	Binned sample R6.metabat.75	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	90.42	checkM v1.1.2	7.44	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2333553	335	9841	48051	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.4	Binned sample R6.metabat.4	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	95.22	checkM v1.1.2	0.77	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2627719	264	13411	53257	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.20	Binned sample R6.metabat.20	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	94.94	checkM v1.1.2	0.48	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2229669	99	33513	101299	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.66	Binned sample R6.metabat.66	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	86.59	checkM v1.1.2	1.49	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1222110	55	44309	139027	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.39	Binned sample R6.metabat.39	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	93.84	checkM v1.1.2	0.68	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2777560	31	207986	408782	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.110	Binned sample R6.metabat.110	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	84.3	checkM v1.1.2	9.16	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1491918	337	4882	21100	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.29	Binned sample R6.metabat.29	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	96.12	checkM v1.1.2	1.1	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1801040	245	11012	45863	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.49	Binned sample R6.metabat.49	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	86.67	checkM v1.1.2	3.13	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1957690	211	15403	71246	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.156	Binned sample R6.metabat.156	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	74.89	checkM v1.1.2	2.04	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1470531	156	13902	41853	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.237	Binned sample R6.metabat.237	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	83.13	checkM v1.1.2	7.64	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1898769	444	5117	23963	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.248	Binned sample R6.metabat.248	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	69.16	checkM v1.1.2	3.39	MetaBAT2 v2.14 (biotools:MetaBAT_2)	962545	157	7706	44398	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.170	Binned sample R6.metabat.170	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	85.36	checkM v1.1.2	1.05	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1224049	15	165868	319799	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.90	Binned sample R6.metabat.90	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	71.75	checkM v1.1.2	5.26	MetaBAT2 v2.14 (biotools:MetaBAT_2)	981741	194	5646	23293	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.40	Binned sample R6.metabat.40	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	91.4	checkM v1.1.2	0.58	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1168987	69	24817	98199	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.113	Binned sample R6.metabat.113	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	81.16	checkM v1.1.2	1.05	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1235373	63	25600	96421	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.246	Binned sample R6.metabat.246	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	96	checkM v1.1.2	0.54	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2406526	124	32927	101386	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.166	Binned sample R6.metabat.166	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	83.79	checkM v1.1.2	8.62	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2179421	129	32782	160978	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
198431	uncultured prokaryote	sam_R6.metabat.227	Binned sample R6.metabat.227	This sample represents a metagenomic bin from the metagenomic sample ERS20383187	B1-Ocean	MEGAHIT v1.2.9	77.02	checkM v1.1.2	7.24	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1269490	111	25958	76227	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-05-14	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS20383187	aquatic metagenome
